Store,Date,Weekly_Sales,Month,Year
28,2011-06-03,1403779.25,June,2011
28,2011-06-10,1339972.83,June,2011
28,2011-06-17,1268503.49,June,2011
28,2011-06-24,1208809.34,June,2011
28,2011-07-01,1319054.57,July,2011
28,2011-07-08,1459655.85,July,2011
28,2011-07-15,1197373.13,July,2011
28,2011-07-22,1165870.54,July,2011
28,2011-07-29,1114530.29,July,2011
28,2011-08-05,1523870.89,August,2011
28,2011-08-12,1218764.94,August,2011
28,2011-08-19,1200019.74,August,2011
28,2011-08-26,1166479.51,August,2011
28,2011-09-02,1468871.49,September,2011
28,2011-09-09,1310087.0,September,2011
28,2011-09-16,1159212.1,September,2011
28,2011-09-23,1109105.92,September,2011
28,2011-09-30,1120731.76,September,2011
28,2011-10-07,1557314.58,October,2011
28,2011-10-14,1220984.94,October,2011
28,2011-10-21,1203172.05,October,2011
28,2011-10-28,1242746.06,October,2011
28,2011-11-04,1576654.67,November,2011
28,2011-11-11,1402654.95,November,2011
28,2011-11-18,1255081.22,November,2011
28,2011-11-25,1929738.27,November,2011
28,2011-12-02,1368130.35,December,2011
28,2011-12-09,1467024.3,December,2011
28,2011-12-16,1429954.66,December,2011
28,2011-12-23,1796203.51,December,2011
28,2011-12-30,1270036.53,December,2011
28,2012-01-06,1466046.07,January,2012
28,2012-01-13,1161190.29,January,2012
28,2012-01-20,1129540.48,January,2012
28,2012-01-27,1132948.48,January,2012
28,2012-02-03,1531599.44,February,2012
28,2012-02-10,1572966.15,February,2012
28,2012-02-17,1501503.68,February,2012
28,2012-02-24,1323487.91,February,2012
28,2012-03-02,1451740.57,March,2012
28,2012-03-09,1680764.06,March,2012
28,2012-03-16,1337875.49,March,2012
28,2012-03-23,1216059.41,March,2012
28,2012-03-30,1209524.11,March,2012
28,2012-04-06,1559592.79,April,2012
28,2012-04-13,1290684.95,April,2012
28,2012-04-20,1180797.2,April,2012
28,2012-04-27,1170456.16,April,2012
28,2012-05-04,1450628.85,May,2012
28,2012-05-11,1264575.18,May,2012
28,2012-05-18,1213310.45,May,2012
28,2012-05-25,1151214.41,May,2012
28,2012-06-01,1245480.95,June,2012
28,2012-06-08,1440687.69,June,2012
28,2012-06-15,1229760.97,June,2012
28,2012-06-22,1180671.55,June,2012
28,2012-06-29,1129031.98,June,2012
28,2012-07-06,1500863.54,July,2012
28,2012-07-13,1179915.04,July,2012
28,2012-07-20,1149427.48,July,2012
28,2012-07-27,1135035.09,July,2012
28,2012-08-03,1376520.1,August,2012
28,2012-08-10,1269113.41,August,2012
28,2012-08-17,1184198.41,August,2012
28,2012-08-24,1199309.59,August,2012
28,2012-08-31,1227118.75,August,2012
28,2012-09-07,1469693.99,September,2012
28,2012-09-14,1124660.77,September,2012
28,2012-09-21,1135340.19,September,2012
28,2012-09-28,1129508.61,September,2012
28,2012-10-05,1462941.03,October,2012
28,2012-10-12,1205536.71,October,2012
28,2012-10-19,1143724.48,October,2012
28,2012-10-26,1213860.61,October,2012
29,2010-02-05,538634.46,February,2010
29,2010-02-12,529672.95,February,2010
29,2010-02-19,542399.07,February,2010
29,2010-02-26,488417.61,February,2010
29,2010-03-05,535087.91,March,2010
29,2010-03-12,519042.49,March,2010
29,2010-03-19,496851.6,March,2010
29,2010-03-26,552985.34,March,2010
29,2010-04-02,599629.25,April,2010
29,2010-04-09,569937.23,April,2010
29,2010-04-16,509100.84,April,2010
29,2010-04-23,505329.66,April,2010
29,2010-04-30,501013.47,April,2010
29,2010-05-07,568497.35,May,2010
29,2010-05-14,518940.88,May,2010
29,2010-05-21,502021.82,May,2010
29,2010-05-28,577627.66,May,2010
29,2010-06-04,588017.66,June,2010
29,2010-06-11,540716.58,June,2010
29,2010-06-18,558731.74,June,2010
29,2010-06-25,585548.79,June,2010
29,2010-07-02,581473.55,July,2010
29,2010-07-09,563449.43,July,2010
29,2010-07-16,512292.01,July,2010
29,2010-07-23,506502.09,July,2010
29,2010-07-30,509872.77,July,2010
29,2010-08-06,519787.93,August,2010
29,2010-08-13,495269.0,August,2010
29,2010-08-20,531640.19,August,2010
29,2010-08-27,545766.13,August,2010
29,2010-09-03,579272.38,September,2010
29,2010-09-10,491290.37,September,2010
29,2010-09-17,463752.89,September,2010
29,2010-09-24,465338.41,September,2010
29,2010-10-01,474698.01,October,2010
29,2010-10-08,530059.06,October,2010
29,2010-10-15,483011.69,October,2010
29,2010-10-22,505221.17,October,2010
29,2010-10-29,527058.59,October,2010
29,2010-11-05,521002.97,November,2010
29,2010-11-12,524450.7,November,2010
29,2010-11-19,508174.55,November,2010
29,2010-11-26,975268.91,November,2010
29,2010-12-03,642678.53,December,2010
29,2010-12-10,713834.74,December,2010
29,2010-12-17,850538.25,December,2010
29,2010-12-24,1130926.79,December,2010
29,2010-12-31,465992.02,December,2010
29,2011-01-07,455952.18,January,2011
29,2011-01-14,426905.26,January,2011
29,2011-01-21,445134.15,January,2011
29,2011-01-28,410426.97,January,2011
29,2011-02-04,504126.89,February,2011
29,2011-02-11,550387.78,February,2011
29,2011-02-18,542529.21,February,2011
29,2011-02-25,483660.15,February,2011
29,2011-03-04,536031.67,March,2011
29,2011-03-11,493430.45,March,2011
29,2011-03-18,493653.43,March,2011
29,2011-03-25,478773.05,March,2011
29,2011-04-01,475615.26,April,2011
29,2011-04-08,505304.33,April,2011
29,2011-04-15,518245.97,April,2011
29,2011-04-22,589252.69,April,2011
29,2011-04-29,493078.64,April,2011
29,2011-05-06,534372.53,May,2011
29,2011-05-13,549551.02,May,2011
29,2011-05-20,492932.51,May,2011
29,2011-05-27,550735.64,May,2011
29,2011-06-03,598251.57,June,2011
29,2011-06-10,558431.44,June,2011
29,2011-06-17,536914.17,June,2011
29,2011-06-24,545368.17,June,2011
29,2011-07-01,567114.6,July,2011
29,2011-07-08,547586.07,July,2011
29,2011-07-15,505246.15,July,2011
29,2011-07-22,507335.75,July,2011
29,2011-07-29,474653.06,July,2011
29,2011-08-05,503486.37,August,2011
29,2011-08-12,471311.5,August,2011
29,2011-08-19,498056.0,August,2011
29,2011-08-26,608294.98,August,2011
29,2011-09-02,497085.91,September,2011
29,2011-09-09,505406.72,September,2011
29,2011-09-16,474129.35,September,2011
29,2011-09-23,475696.37,September,2011
29,2011-09-30,446516.26,September,2011
29,2011-10-07,514993.0,October,2011
29,2011-10-14,475776.45,October,2011
29,2011-10-21,505068.22,October,2011
29,2011-10-28,515119.64,October,2011
29,2011-11-04,620735.72,November,2011
29,2011-11-11,531600.62,November,2011
29,2011-11-18,504601.29,November,2011
29,2011-11-25,913165.19,November,2011
29,2011-12-02,579874.22,December,2011
29,2011-12-09,633240.53,December,2011
29,2011-12-16,736805.66,December,2011
29,2011-12-23,1016637.39,December,2011
29,2011-12-30,551743.05,December,2011
29,2012-01-06,469773.85,January,2012
29,2012-01-13,444756.37,January,2012
29,2012-01-20,446863.31,January,2012
29,2012-01-27,395987.24,January,2012
29,2012-02-03,493159.35,February,2012
29,2012-02-10,545840.05,February,2012
29,2012-02-17,559606.91,February,2012
29,2012-02-24,488782.63,February,2012
29,2012-03-02,500801.72,March,2012
29,2012-03-09,504750.35,March,2012
29,2012-03-16,489293.72,March,2012
29,2012-03-23,517408.48,March,2012
29,2012-03-30,504566.28,March,2012
29,2012-04-06,633826.55,April,2012
29,2012-04-13,520493.83,April,2012
29,2012-04-20,525200.59,April,2012
29,2012-04-27,497250.22,April,2012
29,2012-05-04,504963.84,May,2012
29,2012-05-11,529707.87,May,2012
29,2012-05-18,543706.04,May,2012
29,2012-05-25,549665.67,May,2012
29,2012-06-01,576252.35,June,2012
29,2012-06-08,554093.15,June,2012
29,2012-06-15,552338.76,June,2012
29,2012-06-22,581854.5,June,2012
29,2012-06-29,555954.13,June,2012
29,2012-07-06,578832.41,July,2012
29,2012-07-13,514709.76,July,2012
29,2012-07-20,506705.36,July,2012
29,2012-07-27,475158.24,July,2012
29,2012-08-03,504754.74,August,2012
29,2012-08-10,518628.42,August,2012
29,2012-08-17,416881.66,August,2012
29,2012-08-24,615026.15,August,2012
29,2012-08-31,545844.91,August,2012
29,2012-09-07,540811.85,September,2012
29,2012-09-14,475127.18,September,2012
29,2012-09-21,489079.23,September,2012
29,2012-09-28,489674.23,September,2012
29,2012-10-05,520632.8,October,2012
29,2012-10-12,513737.0,October,2012
29,2012-10-19,516909.24,October,2012
29,2012-10-26,534970.68,October,2012
30,2010-02-05,465108.52,February,2010
30,2010-02-12,497374.57,February,2010
30,2010-02-19,463513.26,February,2010
30,2010-02-26,472330.71,February,2010
30,2010-03-05,472591.07,March,2010
30,2010-03-12,468189.93,March,2010
30,2010-03-19,445736.36,March,2010
30,2010-03-26,442457.35,March,2010
30,2010-04-02,457884.06,April,2010
30,2010-04-09,454800.96,April,2010
30,2010-04-16,471054.16,April,2010
30,2010-04-23,462454.39,April,2010
30,2010-04-30,456140.34,April,2010
30,2010-05-07,457883.94,May,2010
30,2010-05-14,461868.09,May,2010
30,2010-05-21,455751.84,May,2010
30,2010-05-28,462474.16,May,2010
30,2010-06-04,458343.7,June,2010
30,2010-06-11,445530.16,June,2010
30,2010-06-18,447727.52,June,2010
30,2010-06-25,453210.24,June,2010
30,2010-07-02,450337.47,July,2010
30,2010-07-09,436293.4,July,2010
30,2010-07-16,438068.71,July,2010
30,2010-07-23,440491.33,July,2010
30,2010-07-30,437893.76,July,2010
30,2010-08-06,441407.06,August,2010
30,2010-08-13,444160.07,August,2010
30,2010-08-20,447139.8,August,2010
30,2010-08-27,443810.78,August,2010
30,2010-09-03,461548.98,September,2010
30,2010-09-10,455162.92,September,2010
30,2010-09-17,462058.19,September,2010
30,2010-09-24,448392.17,September,2010
30,2010-10-01,445475.3,October,2010
30,2010-10-08,462080.47,October,2010
30,2010-10-15,453943.89,October,2010
30,2010-10-22,459631.74,October,2010
30,2010-10-29,438334.39,October,2010
30,2010-11-05,484661.87,November,2010
30,2010-11-12,431266.64,November,2010
30,2010-11-19,423707.69,November,2010
30,2010-11-26,462732.36,November,2010
30,2010-12-03,407112.22,December,2010
30,2010-12-10,428631.91,December,2010
30,2010-12-17,445332.28,December,2010
30,2010-12-24,519354.88,December,2010
30,2010-12-31,397631.02,December,2010
30,2011-01-07,451077.21,January,2011
30,2011-01-14,465408.72,January,2011
30,2011-01-21,439132.62,January,2011
30,2011-01-28,425989.04,January,2011
30,2011-02-04,490970.95,February,2011
30,2011-02-11,470921.24,February,2011
30,2011-02-18,417070.51,February,2011
30,2011-02-25,432687.97,February,2011
30,2011-03-04,443334.71,March,2011
30,2011-03-11,438529.81,March,2011
30,2011-03-18,425470.84,March,2011
30,2011-03-25,431754.01,March,2011
30,2011-04-01,437926.79,April,2011
30,2011-04-08,443889.5,April,2011
30,2011-04-15,426666.92,April,2011
30,2011-04-22,445358.73,April,2011
30,2011-04-29,423687.2,April,2011
30,2011-05-06,438789.52,May,2011
30,2011-05-13,424614.59,May,2011
30,2011-05-20,435102.2,May,2011
30,2011-05-27,429305.82,May,2011
30,2011-06-03,432808.48,June,2011
30,2011-06-10,424697.05,June,2011
30,2011-06-17,435481.03,June,2011
30,2011-06-24,422715.74,June,2011
30,2011-07-01,428782.38,July,2011
30,2011-07-08,419764.37,July,2011
30,2011-07-15,420515.63,July,2011
30,2011-07-22,423441.76,July,2011
30,2011-07-29,414245.96,July,2011
30,2011-08-05,431798.64,August,2011
30,2011-08-12,412224.67,August,2011
30,2011-08-19,414450.61,August,2011
30,2011-08-26,387944.83,August,2011
30,2011-09-02,369722.32,September,2011
30,2011-09-09,370897.82,September,2011
30,2011-09-16,382914.66,September,2011
30,2011-09-23,391837.56,September,2011
30,2011-09-30,387001.13,September,2011
30,2011-10-07,417528.26,October,2011
30,2011-10-14,410711.99,October,2011
30,2011-10-21,428958.53,October,2011
30,2011-10-28,426151.88,October,2011
30,2011-11-04,432359.04,November,2011
30,2011-11-11,409686.63,November,2011
30,2011-11-18,436462.63,November,2011
30,2011-11-25,452163.93,November,2011
30,2011-12-02,412385.75,December,2011
30,2011-12-09,436741.02,December,2011
30,2011-12-16,441265.08,December,2011
30,2011-12-23,492022.68,December,2011
30,2011-12-30,376777.45,December,2011
30,2012-01-06,457030.86,January,2012
30,2012-01-13,447023.91,January,2012
30,2012-01-20,438760.62,January,2012
30,2012-01-27,433037.66,January,2012
30,2012-02-03,434080.74,February,2012
30,2012-02-10,451365.99,February,2012
30,2012-02-17,435109.11,February,2012
30,2012-02-24,425215.71,February,2012
30,2012-03-02,438640.61,March,2012
30,2012-03-09,446617.89,March,2012
30,2012-03-16,413617.45,March,2012
30,2012-03-23,430222.97,March,2012
30,2012-03-30,449603.91,March,2012
30,2012-04-06,461511.92,April,2012
30,2012-04-13,428784.7,April,2012
30,2012-04-20,462909.41,April,2012
30,2012-04-27,433744.83,April,2012
30,2012-05-04,454477.54,May,2012
30,2012-05-11,436070.45,May,2012
30,2012-05-18,460945.14,May,2012
30,2012-05-25,449355.91,May,2012
30,2012-06-01,427021.18,June,2012
30,2012-06-08,437222.94,June,2012
30,2012-06-15,438523.24,June,2012
30,2012-06-22,428554.63,June,2012
30,2012-06-29,423192.4,June,2012
30,2012-07-06,440553.42,July,2012
30,2012-07-13,417640.34,July,2012
30,2012-07-20,427491.04,July,2012
30,2012-07-27,424581.17,July,2012
30,2012-08-03,425136.55,August,2012
30,2012-08-10,430878.28,August,2012
30,2012-08-17,423351.15,August,2012
30,2012-08-24,425296.65,August,2012
30,2012-08-31,439132.5,August,2012
30,2012-09-07,433565.77,September,2012
30,2012-09-14,437773.31,September,2012
30,2012-09-21,443891.64,September,2012
30,2012-09-28,425410.04,September,2012
30,2012-10-05,446751.45,October,2012
30,2012-10-12,434593.26,October,2012
30,2012-10-19,437537.29,October,2012
30,2012-10-26,439424.5,October,2012
31,2010-02-05,1469252.05,February,2010
31,2010-02-12,1543947.23,February,2010
31,2010-02-19,1473386.75,February,2010
31,2010-02-26,1344354.41,February,2010
31,2010-03-05,1384870.51,March,2010
31,2010-03-12,1366193.35,March,2010
31,2010-03-19,1332261.01,March,2010
31,2010-03-26,1229635.7,March,2010
31,2010-04-02,1357600.68,April,2010
31,2010-04-09,1395710.09,April,2010
31,2010-04-16,1367448.28,April,2010
31,2010-04-23,1280465.8,April,2010
31,2010-04-30,1243200.24,April,2010
31,2010-05-07,1381796.8,May,2010
31,2010-05-14,1287288.59,May,2010
31,2010-05-21,1337405.6,May,2010
31,2010-05-28,1309437.17,May,2010
31,2010-06-04,1427624.5,June,2010
31,2010-06-11,1377092.33,June,2010
31,2010-06-18,1368090.08,June,2010
31,2010-06-25,1303523.73,June,2010
31,2010-07-02,1311704.92,July,2010
31,2010-07-09,1315118.4,July,2010
31,2010-07-16,1335433.72,July,2010
31,2010-07-23,1276031.84,July,2010
31,2010-07-30,1231993.14,July,2010
31,2010-08-06,1352401.08,August,2010
31,2010-08-13,1327719.34,August,2010
31,2010-08-20,1376571.21,August,2010
31,2010-08-27,1326621.98,August,2010
31,2010-09-03,1302047.48,September,2010
31,2010-09-10,1308179.02,September,2010
31,2010-09-17,1294105.01,September,2010
31,2010-09-24,1230250.25,September,2010
31,2010-10-01,1213981.64,October,2010
31,2010-10-08,1300131.68,October,2010
31,2010-10-15,1265852.43,October,2010
31,2010-10-22,1262289.29,October,2010
31,2010-10-29,1257921.28,October,2010
31,2010-11-05,1324455.72,November,2010
31,2010-11-12,1352780.76,November,2010
31,2010-11-19,1359158.57,November,2010
31,2010-11-26,1858856.06,November,2010
31,2010-12-03,1338716.37,December,2010
31,2010-12-10,1475685.1,December,2010
31,2010-12-17,1714667.0,December,2010
31,2010-12-24,2068942.97,December,2010
31,2010-12-31,1198071.6,December,2010
31,2011-01-07,1311986.87,January,2011
31,2011-01-14,1350730.31,January,2011
31,2011-01-21,1344167.13,January,2011
31,2011-01-28,1254955.68,January,2011
31,2011-02-04,1443206.46,February,2011
31,2011-02-11,1539230.32,February,2011
31,2011-02-18,1539063.91,February,2011
31,2011-02-25,1365678.22,February,2011
31,2011-03-04,1412721.18,March,2011
31,2011-03-11,1405572.93,March,2011
31,2011-03-18,1425559.02,March,2011
31,2011-03-25,1357036.1,March,2011
31,2011-04-01,1344890.73,April,2011
31,2011-04-08,1416790.17,April,2011
31,2011-04-15,1408464.08,April,2011
31,2011-04-22,1461393.91,April,2011
31,2011-04-29,1331137.96,April,2011
31,2011-05-06,1388755.61,May,2011
31,2011-05-13,1408118.22,May,2011
31,2011-05-20,1387365.19,May,2011
31,2011-05-27,1342273.64,May,2011
31,2011-06-03,1430348.1,June,2011
31,2011-06-10,1425299.37,June,2011
31,2011-06-17,1491039.14,June,2011
31,2011-06-24,1375962.46,June,2011
31,2011-07-01,1371889.27,July,2011
31,2011-07-08,1423144.47,July,2011
31,2011-07-15,1415473.91,July,2011
31,2011-07-22,1401944.8,July,2011
31,2011-07-29,1308122.15,July,2011
31,2011-08-05,1428993.33,August,2011
31,2011-08-12,1443311.49,August,2011
31,2011-08-19,1487542.53,August,2011
31,2011-08-26,1417267.07,August,2011
31,2011-09-02,1385769.03,September,2011
31,2011-09-09,1376670.27,September,2011
31,2011-09-16,1363460.86,September,2011
31,2011-09-23,1347607.74,September,2011
31,2011-09-30,1285534.74,September,2011
31,2011-10-07,1427383.24,October,2011
31,2011-10-14,1378340.18,October,2011
31,2011-10-21,1409310.4,October,2011
31,2011-10-28,1346862.72,October,2011
31,2011-11-04,1426405.46,November,2011
31,2011-11-11,1444783.64,November,2011
31,2011-11-18,1445174.79,November,2011
31,2011-11-25,1934099.65,November,2011
31,2011-12-02,1388809.43,December,2011
31,2011-12-09,1556798.94,December,2011
31,2011-12-16,1611196.61,December,2011
31,2011-12-23,2026176.14,December,2011
31,2011-12-30,1355405.95,December,2011
31,2012-01-06,1401232.52,January,2012
31,2012-01-13,1377485.12,January,2012
31,2012-01-20,1372504.9,January,2012
31,2012-01-27,1259941.48,January,2012
31,2012-02-03,1391479.91,February,2012
31,2012-02-10,1527688.58,February,2012
31,2012-02-17,1570813.52,February,2012
31,2012-02-24,1392543.37,February,2012
31,2012-03-02,1427881.22,March,2012
31,2012-03-09,1439034.86,March,2012
31,2012-03-16,1481728.13,March,2012
31,2012-03-23,1365824.97,March,2012
31,2012-03-30,1318854.22,March,2012
31,2012-04-06,1496169.81,April,2012
31,2012-04-13,1407842.91,April,2012
31,2012-04-20,1407036.59,April,2012
31,2012-04-27,1311352.25,April,2012
31,2012-05-04,1391257.28,May,2012
31,2012-05-11,1392938.06,May,2012
31,2012-05-18,1441473.82,May,2012
31,2012-05-25,1397094.26,May,2012
31,2012-06-01,1404516.29,June,2012
31,2012-06-08,1443285.79,June,2012
31,2012-06-15,1431003.43,June,2012
31,2012-06-22,1394065.76,June,2012
31,2012-06-29,1349202.25,June,2012
31,2012-07-06,1458059.42,July,2012
31,2012-07-13,1374301.34,July,2012
31,2012-07-20,1392395.2,July,2012
31,2012-07-27,1303732.36,July,2012
31,2012-08-03,1390174.63,August,2012
31,2012-08-10,1386472.59,August,2012
31,2012-08-17,1410181.7,August,2012
31,2012-08-24,1379783.21,August,2012
31,2012-08-31,1373651.49,August,2012
31,2012-09-07,1358111.62,September,2012
31,2012-09-14,1327705.44,September,2012
31,2012-09-21,1373064.87,September,2012
31,2012-09-28,1279080.58,September,2012
31,2012-10-05,1363365.05,October,2012
31,2012-10-12,1401113.42,October,2012
31,2012-10-19,1378730.45,October,2012
31,2012-10-26,1340232.55,October,2012
32,2010-02-05,1087616.19,February,2010
32,2010-02-12,1123566.12,February,2010
32,2010-02-19,1082559.06,February,2010
32,2010-02-26,1053247.1,February,2010
32,2010-03-05,1066566.74,March,2010
32,2010-03-12,1093319.37,March,2010
32,2010-03-19,1059781.78,March,2010
32,2010-03-26,1076021.58,March,2010
32,2010-04-02,1131732.94,April,2010
32,2010-04-09,1095889.22,April,2010
32,2010-04-16,1082763.27,April,2010
32,2010-04-23,1072474.8,April,2010
32,2010-04-30,1066792.63,April,2010
32,2010-05-07,1133657.58,May,2010
32,2010-05-14,1079314.52,May,2010
32,2010-05-21,1143819.35,May,2010
32,2010-05-28,1205662.85,May,2010
32,2010-06-04,1149234.96,June,2010
32,2010-06-11,1192074.09,June,2010
32,2010-06-18,1150191.72,June,2010
32,2010-06-25,1124763.74,June,2010
